LIIF Training — 2026-05-26 22:58:58
Config: {'model': 'liif', 'encoder': 'edsr', 'encoder_args': {'n_feats': 64, 'n_resblocks': 16}, 'liif_args': {'feat_dim': 64, 'hidden_dim': 256, 'local_ensemble': True, 'feat_unfold': True, 'cell_decode': True}, 'train_hr': 'data/DIV2K/DIV2K_train_HR', 'val_hr': 'data/DIV2K/DIV2K_valid_HR', 'patch_size': 48, 'scale_min': 1.0, 'scale_max': 4.0, 'sample_q': 2304, 'val_scale': 4, 'val_batch_q': 30000, 'epochs': 500, 'batch_size': 16, 'lr': 0.0001, 'opt': 'adam', 'crit': 'l1', 'scheduler': 'multi_step', 'milestones': [200, 400], 'gamma': 0.5, 'save_dir': 'experiments/liif_edsr'}
Parameters: 1,530,371
============================================================
[Epoch 224/500] loss=0.017119 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=102.8s
[Epoch 225/500] loss=0.017081 | val_psnr(x4)=28.35 dB | lr=5.00e-05 | time=102.9s
[Epoch 226/500] loss=0.016949 | val_psnr(x4)=28.33 dB | lr=5.00e-05 | time=102.6s
[Epoch 227/500] loss=0.017023 | val_psnr(x4)=28.33 dB | lr=5.00e-05 | time=102.4s
[Epoch 228/500] loss=0.017374 | val_psnr(x4)=28.34 dB | lr=5.00e-05 | time=104.0s
[Epoch 229/500] loss=0.017513 | val_psnr(x4)=28.30 dB | lr=5.00e-05 | time=102.3s
[Epoch 230/500] loss=0.017602 | val_psnr(x4)=28.26 dB | lr=5.00e-05 | time=102.4s
[Epoch 231/500] loss=0.017777 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.3s
[Epoch 232/500] loss=0.016912 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=102.4s
[Epoch 233/500] loss=0.017418 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.7s
[Epoch 234/500] loss=0.017505 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=107.5s
[Epoch 235/500] loss=0.017124 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=103.7s
[Epoch 236/500] loss=0.017161 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=103.0s
[Epoch 237/500] loss=0.017886 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=104.4s
[Epoch 238/500] loss=0.017651 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=103.4s
[Epoch 239/500] loss=0.017783 | val_psnr(x4)=28.29 dB | lr=5.00e-05 | time=102.0s
[Epoch 240/500] loss=0.017249 | val_psnr(x4)=28.29 dB | lr=5.00e-05 | time=102.2s
[Epoch 241/500] loss=0.017639 | val_psnr(x4)=28.31 dB | lr=5.00e-05 | time=102.1s
[Epoch 242/500] loss=0.017492 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.5s
[Epoch 243/500] loss=0.017294 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=101.6s
[Epoch 244/500] loss=0.017704 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.4s
[Epoch 245/500] loss=0.017853 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=101.7s
[Epoch 246/500] loss=0.017074 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=102.5s
[Epoch 247/500] loss=0.017734 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.3s
[Epoch 248/500] loss=0.017638 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=103.6s
[Epoch 249/500] loss=0.018105 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.4s
[Epoch 250/500] loss=0.016989 | val_psnr(x4)=28.38 dB | lr=5.00e-05 | time=102.8s
[Epoch 251/500] loss=0.016697 | val_psnr(x4)=28.35 dB | lr=5.00e-05 | time=101.8s
[Epoch 252/500] loss=0.017133 | val_psnr(x4)=28.38 dB | lr=5.00e-05 | time=102.0s
[Epoch 253/500] loss=0.017665 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.4s
[Epoch 254/500] loss=0.017276 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=101.5s
[Epoch 255/500] loss=0.017263 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=101.6s
[Epoch 256/500] loss=0.017226 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=101.8s
[Epoch 257/500] loss=0.017279 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.5s
[Epoch 258/500] loss=0.016955 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=102.0s
[Epoch 259/500] loss=0.016971 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.2s
[Epoch 260/500] loss=0.016995 | val_psnr(x4)=28.25 dB | lr=5.00e-05 | time=102.6s
[Epoch 261/500] loss=0.016728 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.7s
[Epoch 262/500] loss=0.017229 | val_psnr(x4)=28.38 dB | lr=5.00e-05 | time=102.1s
[Epoch 263/500] loss=0.017345 | val_psnr(x4)=28.32 dB | lr=5.00e-05 | time=102.6s
[Epoch 264/500] loss=0.017857 | val_psnr(x4)=28.38 dB | lr=5.00e-05 | time=101.6s
[Epoch 265/500] loss=0.017002 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=101.9s
[Epoch 266/500] loss=0.016962 | val_psnr(x4)=28.35 dB | lr=5.00e-05 | time=102.4s
[Epoch 267/500] loss=0.016936 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=102.1s
[Epoch 268/500] loss=0.017332 | val_psnr(x4)=28.36 dB | lr=5.00e-05 | time=102.2s
[Epoch 269/500] loss=0.017309 | val_psnr(x4)=28.38 dB | lr=5.00e-05 | time=102.9s
[Epoch 270/500] loss=0.017284 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=102.2s
[Epoch 271/500] loss=0.016700 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=102.6s
[Epoch 272/500] loss=0.017377 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=103.7s
[Epoch 273/500] loss=0.017050 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.1s
[Epoch 274/500] loss=0.016882 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.7s
[Epoch 275/500] loss=0.017147 | val_psnr(x4)=28.31 dB | lr=5.00e-05 | time=101.5s
[Epoch 276/500] loss=0.017147 | val_psnr(x4)=28.35 dB | lr=5.00e-05 | time=106.6s
[Epoch 277/500] loss=0.017591 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=105.1s
[Epoch 278/500] loss=0.017465 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.7s
[Epoch 279/500] loss=0.017275 | val_psnr(x4)=28.34 dB | lr=5.00e-05 | time=102.6s
[Epoch 280/500] loss=0.016978 | val_psnr(x4)=28.38 dB | lr=5.00e-05 | time=101.9s
[Epoch 281/500] loss=0.017372 | val_psnr(x4)=28.35 dB | lr=5.00e-05 | time=102.3s
[Epoch 282/500] loss=0.016980 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=103.2s
[Epoch 283/500] loss=0.017234 | val_psnr(x4)=28.38 dB | lr=5.00e-05 | time=102.2s
[Epoch 284/500] loss=0.016815 | val_psnr(x4)=28.32 dB | lr=5.00e-05 | time=101.7s
[Epoch 285/500] loss=0.017214 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=101.5s
[Epoch 286/500] loss=0.017313 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=103.4s
[Epoch 287/500] loss=0.017359 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=101.9s
[Epoch 288/500] loss=0.016839 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=104.1s
[Epoch 289/500] loss=0.016786 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=104.1s
[Epoch 290/500] loss=0.017648 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.5s
[Epoch 291/500] loss=0.016805 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=103.2s
[Epoch 292/500] loss=0.017366 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=103.0s
[Epoch 293/500] loss=0.017080 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=101.9s
[Epoch 294/500] loss=0.017063 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=101.8s
[Epoch 295/500] loss=0.016695 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.4s
[Epoch 296/500] loss=0.017250 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=103.2s
[Epoch 297/500] loss=0.017652 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.2s
[Epoch 298/500] loss=0.017428 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.3s
[Epoch 299/500] loss=0.017340 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.2s
[Epoch 300/500] loss=0.017028 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.0s
[Epoch 301/500] loss=0.017276 | val_psnr(x4)=28.43 dB | lr=5.00e-05 | time=102.7s
[Epoch 302/500] loss=0.017147 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.8s
[Epoch 303/500] loss=0.016701 | val_psnr(x4)=28.25 dB | lr=5.00e-05 | time=102.6s
[Epoch 304/500] loss=0.017425 | val_psnr(x4)=28.26 dB | lr=5.00e-05 | time=102.5s
[Epoch 305/500] loss=0.017126 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=102.0s
[Epoch 306/500] loss=0.016791 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=101.9s
[Epoch 307/500] loss=0.017030 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=103.9s
[Epoch 308/500] loss=0.016984 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.7s
[Epoch 309/500] loss=0.016934 | val_psnr(x4)=28.43 dB | lr=5.00e-05 | time=103.4s
[Epoch 310/500] loss=0.017388 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=102.5s
[Epoch 311/500] loss=0.017187 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=103.3s
[Epoch 312/500] loss=0.017186 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=103.5s
[Epoch 313/500] loss=0.016915 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=101.4s
[Epoch 314/500] loss=0.017160 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.0s
[Epoch 315/500] loss=0.017336 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=102.1s
[Epoch 316/500] loss=0.017186 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=102.0s
[Epoch 317/500] loss=0.016940 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.1s
[Epoch 318/500] loss=0.017149 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=102.3s
[Epoch 319/500] loss=0.017823 | val_psnr(x4)=28.43 dB | lr=5.00e-05 | time=101.7s
[Epoch 320/500] loss=0.017245 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.3s
[Epoch 321/500] loss=0.017206 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=104.0s
[Epoch 322/500] loss=0.017139 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=101.4s
[Epoch 323/500] loss=0.016897 | val_psnr(x4)=28.43 dB | lr=5.00e-05 | time=102.0s
[Epoch 324/500] loss=0.016925 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=101.1s
[Epoch 325/500] loss=0.016956 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=101.8s
[Epoch 326/500] loss=0.016926 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=102.7s
[Epoch 327/500] loss=0.017142 | val_psnr(x4)=28.43 dB | lr=5.00e-05 | time=101.1s
[Epoch 328/500] loss=0.016959 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=101.7s
[Epoch 329/500] loss=0.017470 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=101.6s
[Epoch 330/500] loss=0.016730 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.5s
[Epoch 331/500] loss=0.017332 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.6s
[Epoch 332/500] loss=0.017385 | val_psnr(x4)=28.43 dB | lr=5.00e-05 | time=101.8s
[Epoch 333/500] loss=0.017431 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=101.0s
[Epoch 334/500] loss=0.017513 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=100.9s
[Epoch 335/500] loss=0.017493 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=101.4s
[Epoch 336/500] loss=0.016672 | val_psnr(x4)=28.38 dB | lr=5.00e-05 | time=101.4s
[Epoch 337/500] loss=0.017209 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=102.0s
[Epoch 338/500] loss=0.017148 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.4s
[Epoch 339/500] loss=0.017338 | val_psnr(x4)=28.39 dB | lr=5.00e-05 | time=101.5s
[Epoch 340/500] loss=0.017566 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=102.1s
[Epoch 341/500] loss=0.017262 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=103.0s
[Epoch 342/500] loss=0.017223 | val_psnr(x4)=28.42 dB | lr=5.00e-05 | time=101.8s
[Epoch 343/500] loss=0.017184 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=101.3s
[Epoch 344/500] loss=0.017123 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=101.7s
[Epoch 345/500] loss=0.017522 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.5s
[Epoch 346/500] loss=0.017022 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=102.5s
[Epoch 347/500] loss=0.017162 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.4s
[Epoch 348/500] loss=0.017243 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.3s
[Epoch 349/500] loss=0.017211 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=101.3s
[Epoch 350/500] loss=0.017141 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=101.0s
[Epoch 351/500] loss=0.016899 | val_psnr(x4)=28.34 dB | lr=5.00e-05 | time=101.5s
[Epoch 352/500] loss=0.017128 | val_psnr(x4)=28.43 dB | lr=5.00e-05 | time=101.8s
[Epoch 353/500] loss=0.017518 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=101.4s
[Epoch 354/500] loss=0.017002 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=102.0s
[Epoch 355/500] loss=0.017023 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=101.8s
[Epoch 356/500] loss=0.017388 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=101.9s
[Epoch 357/500] loss=0.016896 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.3s
[Epoch 358/500] loss=0.017369 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=101.6s
[Epoch 359/500] loss=0.016875 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=101.3s
[Epoch 360/500] loss=0.017319 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=103.9s
[Epoch 361/500] loss=0.017011 | val_psnr(x4)=28.40 dB | lr=5.00e-05 | time=102.0s
[Epoch 362/500] loss=0.017019 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=101.9s
[Epoch 363/500] loss=0.016450 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=101.8s
[Epoch 364/500] loss=0.016960 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=101.6s
[Epoch 365/500] loss=0.017195 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.5s
[Epoch 366/500] loss=0.017309 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=102.4s
[Epoch 367/500] loss=0.016965 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.9s
[Epoch 368/500] loss=0.016931 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=102.9s
[Epoch 369/500] loss=0.016662 | val_psnr(x4)=28.47 dB | lr=5.00e-05 | time=102.4s
[Epoch 370/500] loss=0.016998 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=102.4s
[Epoch 371/500] loss=0.016989 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=102.5s
[Epoch 372/500] loss=0.016819 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=102.1s
[Epoch 373/500] loss=0.016990 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=101.7s
[Epoch 374/500] loss=0.017392 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=102.6s
[Epoch 375/500] loss=0.017296 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=102.8s
[Epoch 376/500] loss=0.016974 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=103.0s
[Epoch 377/500] loss=0.017347 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=103.7s
[Epoch 378/500] loss=0.016774 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=103.5s
[Epoch 379/500] loss=0.017087 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=105.4s
[Epoch 380/500] loss=0.016914 | val_psnr(x4)=28.48 dB | lr=5.00e-05 | time=103.2s
[Epoch 381/500] loss=0.016872 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=105.7s
[Epoch 382/500] loss=0.016793 | val_psnr(x4)=28.47 dB | lr=5.00e-05 | time=103.6s
[Epoch 383/500] loss=0.016599 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=103.4s
[Epoch 384/500] loss=0.017172 | val_psnr(x4)=28.43 dB | lr=5.00e-05 | time=103.4s
[Epoch 385/500] loss=0.016852 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=102.5s
[Epoch 386/500] loss=0.017113 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=101.7s
[Epoch 387/500] loss=0.016626 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=104.6s
[Epoch 388/500] loss=0.017029 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=102.7s
[Epoch 389/500] loss=0.017154 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=102.8s
[Epoch 390/500] loss=0.017404 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=103.8s
[Epoch 391/500] loss=0.017684 | val_psnr(x4)=28.37 dB | lr=5.00e-05 | time=103.2s
[Epoch 392/500] loss=0.017657 | val_psnr(x4)=28.47 dB | lr=5.00e-05 | time=102.3s
[Epoch 393/500] loss=0.016765 | val_psnr(x4)=28.41 dB | lr=5.00e-05 | time=101.9s
[Epoch 394/500] loss=0.017150 | val_psnr(x4)=28.47 dB | lr=5.00e-05 | time=102.3s
[Epoch 395/500] loss=0.017002 | val_psnr(x4)=28.48 dB | lr=5.00e-05 | time=103.4s
[Epoch 396/500] loss=0.017031 | val_psnr(x4)=28.45 dB | lr=5.00e-05 | time=102.8s
[Epoch 397/500] loss=0.017032 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=103.8s
[Epoch 398/500] loss=0.016782 | val_psnr(x4)=28.46 dB | lr=5.00e-05 | time=102.3s
[Epoch 399/500] loss=0.017014 | val_psnr(x4)=28.44 dB | lr=5.00e-05 | time=102.5s
[Epoch 400/500] loss=0.016852 | val_psnr(x4)=28.44 dB | lr=2.50e-05 | time=102.9s
[Epoch 401/500] loss=0.017056 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.6s
[Epoch 402/500] loss=0.016064 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.9s
[Epoch 403/500] loss=0.017224 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.5s
[Epoch 404/500] loss=0.016708 | val_psnr(x4)=28.49 dB | lr=2.50e-05 | time=102.4s
[Epoch 405/500] loss=0.016784 | val_psnr(x4)=28.49 dB | lr=2.50e-05 | time=102.5s
[Epoch 406/500] loss=0.017064 | val_psnr(x4)=28.48 dB | lr=2.50e-05 | time=102.7s
[Epoch 407/500] loss=0.016932 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.4s
[Epoch 408/500] loss=0.016828 | val_psnr(x4)=28.47 dB | lr=2.50e-05 | time=101.8s
[Epoch 409/500] loss=0.017254 | val_psnr(x4)=28.48 dB | lr=2.50e-05 | time=102.9s
[Epoch 410/500] loss=0.017068 | val_psnr(x4)=28.49 dB | lr=2.50e-05 | time=102.3s
[Epoch 411/500] loss=0.016731 | val_psnr(x4)=28.49 dB | lr=2.50e-05 | time=102.8s
[Epoch 412/500] loss=0.017024 | val_psnr(x4)=28.49 dB | lr=2.50e-05 | time=103.0s
[Epoch 413/500] loss=0.017133 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.4s
[Epoch 414/500] loss=0.016882 | val_psnr(x4)=28.46 dB | lr=2.50e-05 | time=103.8s
[Epoch 415/500] loss=0.016711 | val_psnr(x4)=28.47 dB | lr=2.50e-05 | time=102.8s
[Epoch 416/500] loss=0.016733 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=105.7s
[Epoch 417/500] loss=0.016905 | val_psnr(x4)=28.48 dB | lr=2.50e-05 | time=104.0s
[Epoch 418/500] loss=0.016508 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.5s
[Epoch 419/500] loss=0.016718 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=101.8s
[Epoch 420/500] loss=0.016949 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.5s
[Epoch 421/500] loss=0.016706 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.3s
[Epoch 422/500] loss=0.016543 | val_psnr(x4)=28.51 dB | lr=2.50e-05 | time=102.6s
[Epoch 423/500] loss=0.016920 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.9s
[Epoch 424/500] loss=0.017137 | val_psnr(x4)=28.49 dB | lr=2.50e-05 | time=104.9s
[Epoch 425/500] loss=0.017065 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=105.2s
[Epoch 426/500] loss=0.016642 | val_psnr(x4)=28.49 dB | lr=2.50e-05 | time=104.5s
[Epoch 427/500] loss=0.016773 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=104.1s
[Epoch 428/500] loss=0.017026 | val_psnr(x4)=28.49 dB | lr=2.50e-05 | time=102.7s
[Epoch 429/500] loss=0.016661 | val_psnr(x4)=28.51 dB | lr=2.50e-05 | time=102.0s
[Epoch 430/500] loss=0.016887 | val_psnr(x4)=28.51 dB | lr=2.50e-05 | time=102.0s
[Epoch 431/500] loss=0.016729 | val_psnr(x4)=28.51 dB | lr=2.50e-05 | time=103.9s
[Epoch 432/500] loss=0.017139 | val_psnr(x4)=28.51 dB | lr=2.50e-05 | time=102.3s
[Epoch 433/500] loss=0.016864 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=101.9s
[Epoch 434/500] loss=0.016782 | val_psnr(x4)=28.45 dB | lr=2.50e-05 | time=102.3s
[Epoch 435/500] loss=0.016564 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=101.7s
[Epoch 436/500] loss=0.016556 | val_psnr(x4)=28.51 dB | lr=2.50e-05 | time=102.3s
[Epoch 437/500] loss=0.016517 | val_psnr(x4)=28.51 dB | lr=2.50e-05 | time=102.4s
[Epoch 438/500] loss=0.016822 | val_psnr(x4)=28.51 dB | lr=2.50e-05 | time=101.7s
[Epoch 439/500] loss=0.016767 | val_psnr(x4)=28.50 dB | lr=2.50e-05 | time=102.1s
